 ,adjustment_method,empirical_fdr,num_rejections,empirical_power,testing_method,nonnull_type,regime_id,repetition_id,trial_id
4147,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,36,1036
4148, BH , 0.142857,14,0.75 , simes,self,10,37,1037
4149,Bonferroni,0,10,0.625 , simes,self,10,37,1037
4150,BH,0,2,0.166667 , hypergeometric.ga,comp,10,37,1037
4151,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,37,1037
4152, BH , 0.0588235,17,1 , simes,self,10,38,1038
4153,Bonferroni,0,10,0.625 , simes,self,10,38,1038
4154,BH,0,2,0.166667 , hypergeometric.ga,comp,10,38,1038
4155,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,38,1038
4156, BH , 0.157895,19,1 , simes,self,10,39,1039
4157,Bonferroni,0,16,1 , simes,self,10,39,1039
4158,BH,0,2,0.166667 , hypergeometric.ga,comp,10,39,1039
4159,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,39,1039
4160, BH , 0.0666667,15,0.875 , simes,self,10,40,1040
4161,Bonferroni,0,8,0.5 , simes,self,10,40,1040
4162,BH,0,2,0.166667 , hypergeometric.ga,comp,10,40,1040
4163,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,40,1040
4164, BH , 0,14,0.875 , simes,self,10,41,1041
4165,Bonferroni,0,11,0.6875 , simes,self,10,41,1041
4166,BH,0,2,0.166667 , hypergeometric.ga,comp,10,41,1041
4167,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,41,1041
4168, BH , 0.0588235,17,1 , simes,self,10,42,1042
4169,Bonferroni,0,13,0.8125 , simes,self,10,42,1042
4170,BH,0,2,0.166667 , hypergeometric.ga,comp,10,42,1042
4171,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,42,1042
4172, BH , 0,14,0.875 , simes,self,10,43,1043
4173,Bonferroni,0,11,0.6875 , simes,self,10,43,1043
4174,BH,0,2,0.166667 , hypergeometric.ga,comp,10,43,1043
4175,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,43,1043
4176, BH , 0,16,1 , simes,self,10,44,1044
4177,Bonferroni,0,15,0.9375 , simes,self,10,44,1044
4178,BH,0,2,0.166667 , hypergeometric.ga,comp,10,44,1044
4179,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,44,1044
4180, BH , 0,16,1 , simes,self,10,45,1045
4181,Bonferroni,0,10,0.625 , simes,self,10,45,1045
4182,BH,0,2,0.166667 , hypergeometric.ga,comp,10,45,1045
4183,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,45,1045
4184, BH , 0.2,20,1 , simes,self,10,46,1046
4185,Bonferroni,0,13,0.8125 , simes,self,10,46,1046
4186,BH,0,2,0.166667 , hypergeometric.ga,comp,10,46,1046
4187,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,46,1046
4188, BH , 0,8,0.5 , simes,self,10,47,1047
4189,Bonferroni,0,6,0.375 , simes,self,10,47,1047
4190,BH,0,2,0.166667 , hypergeometric.ga,comp,10,47,1047
4191,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,47,1047
4192, BH , 0.0588235,17,1 , simes,self,10,48,1048
4193,Bonferroni,0,14,0.875 , simes,self,10,48,1048
4194,BH,0,2,0.166667 , hypergeometric.ga,comp,10,48,1048
4195,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,48,1048
4196, BH , 0,10,0.625 , simes,self,10,49,1049
4197,Bonferroni,0,9,0.5625 , simes,self,10,49,1049
4198,BH,0,2,0.166667 , hypergeometric.ga,comp,10,49,1049
4199,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,49,1049
4200, BH , 0,13,0.8125 , simes,self,10,50,1050
4201,Bonferroni,0,9,0.5625 , simes,self,10,50,1050
4202,BH,0,2,0.166667 , hypergeometric.ga,comp,10,50,1050
4203,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,50,1050
4204, BH , 0.3125,16,0.6875 , simes,self,10,51,1051
4205,Bonferroni,0,6,0.375 , simes,self,10,51,1051
4206,BH,0,2,0.166667 , hypergeometric.ga,comp,10,51,1051
4207,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,51,1051
4208, BH , 0,16,1 , simes,self,10,52,1052
4209,Bonferroni,0,16,1 , simes,self,10,52,1052
4210,BH,0,2,0.166667 , hypergeometric.ga,comp,10,52,1052
4211,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,52,1052
4212, BH , 0,16,1 , simes,self,10,53,1053
4213,Bonferroni,0,14,0.875 , simes,self,10,53,1053
4214,BH,0,2,0.166667 , hypergeometric.ga,comp,10,53,1053
4215,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,53,1053
4216, BH , 0.176471,17,0.875 , simes,self,10,54,1054
4217,Bonferroni,0,10,0.625 , simes,self,10,54,1054
4218,BH,0,2,0.166667 , hypergeometric.ga,comp,10,54,1054
4219,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,54,1054
4220, BH , 0.0588235,17,1 , simes,self,10,55,1055
4221,Bonferroni,0,12,0.75 , simes,self,10,55,1055
4222,BH,0,2,0.166667 , hypergeometric.ga,comp,10,55,1055
4223,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,55,1055
4224, BH , 0,15,0.9375 , simes,self,10,56,1056
4225,Bonferroni,0,12,0.75 , simes,self,10,56,1056
4226,BH,0,2,0.166667 , hypergeometric.ga,comp,10,56,1056
4227,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,56,1056
4228, BH , 0.153846,13,0.6875 , simes,self,10,57,1057
4229,Bonferroni,0,10,0.625 , simes,self,10,57,1057
4230,BH,0,2,0.166667 , hypergeometric.ga,comp,10,57,1057
4231,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,57,1057
4232, BH , 0,16,1 , simes,self,10,58,1058
4233,Bonferroni,0,14,0.875 , simes,self,10,58,1058
4234,BH,0,2,0.166667 , hypergeometric.ga,comp,10,58,1058
4235,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,58,1058
4236, BH , 0.347826,23,0.9375 , simes,self,10,59,1059
4237,Bonferroni,0.0769231,13,0.75 , simes,self,10,59,1059
4238,BH,0,2,0.166667 , hypergeometric.ga,comp,10,59,1059
4239,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,59,1059
4240, BH , 0.0769231,13,0.75 , simes,self,10,60,1060
4241,Bonferroni,0,10,0.625 , simes,self,10,60,1060
4242,BH,0,2,0.166667 , hypergeometric.ga,comp,10,60,1060
4243,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,60,1060
4244, BH , 0.0588235,17,1 , simes,self,10,61,1061
4245,Bonferroni,0,13,0.8125 , simes,self,10,61,1061
4246,BH,0,2,0.166667 , hypergeometric.ga,comp,10,61,1061
4247,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,61,1061
4248, BH , 0.380952,21,0.8125 , simes,self,10,62,1062
4249,Bonferroni,0,13,0.8125 , simes,self,10,62,1062
4250,BH,0,2,0.166667 , hypergeometric.ga,comp,10,62,1062
4251,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,62,1062
4252, BH , 0.0588235,17,1 , simes,self,10,63,1063
4253,Bonferroni,0,14,0.875 , simes,self,10,63,1063
4254,BH,0,2,0.166667 , hypergeometric.ga,comp,10,63,1063
4255,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,63,1063
4256, BH , 0.36,25,1 , simes,self,10,64,1064
4257,Bonferroni,0,14,0.875 , simes,self,10,64,1064
4258,BH,0,2,0.166667 , hypergeometric.ga,comp,10,64,1064
4259,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,64,1064
4260, BH , 0,12,0.75 , simes,self,10,65,1065
4261,Bonferroni,0,6,0.375 , simes,self,10,65,1065
4262,BH,0,2,0.166667 , hypergeometric.ga,comp,10,65,1065
4263,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,65,1065
4264, BH , 0.263158,19,0.875 , simes,self,10,66,1066
4265,Bonferroni,0.0769231,13,0.75 , simes,self,10,66,1066
4266,BH,0,2,0.166667 , hypergeometric.ga,comp,10,66,1066
4267,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,66,1066
4268, BH , 0.263158,19,0.875 , simes,self,10,67,1067
4269,Bonferroni,0,9,0.5625 , simes,self,10,67,1067
4270,BH,0,2,0.166667 , hypergeometric.ga,comp,10,67,1067
4271,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,67,1067
4272, BH , 0.428571,28,1 , simes,self,10,68,1068
4273,Bonferroni,0.117647,17,0.9375 , simes,self,10,68,1068
4274,BH,0,2,0.166667 , hypergeometric.ga,comp,10,68,1068
4275,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,68,1068
4276, BH , 0,13,0.8125 , simes,self,10,69,1069
4277,Bonferroni,0,13,0.8125 , simes,self,10,69,1069
4278,BH,0,1,0.0833333 , hypergeometric.ga,comp,10,69,1069
4279,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,10,69,1069
4280, BH , 0,15,0.9375 , simes,self,10,70,1070
4281,Bonferroni,0,11,0.6875 , simes,self,10,70,1070
4282,BH,0,2,0.166667 , hypergeometric.ga,comp,10,70,1070
4283,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,70,1070
4284, BH , 0,16,1 , simes,self,10,71,1071
4285,Bonferroni,0,16,1 , simes,self,10,71,1071
4286,BH,0,2,0.166667 , hypergeometric.ga,comp,10,71,1071
4287,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,71,1071
4288, BH , 0,9,0.5625 , simes,self,10,72,1072
4289,Bonferroni,0,8,0.5 , simes,self,10,72,1072
4290,BH,0,2,0.166667 , hypergeometric.ga,comp,10,72,1072
4291,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,72,1072
4292, BH , 0.125,16,0.875 , simes,self,10,73,1073
4293,Bonferroni,0,11,0.6875 , simes,self,10,73,1073
4294,BH,0,2,0.166667 , hypergeometric.ga,comp,10,73,1073
4295,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,73,1073
4296, BH , 0,14,0.875 , simes,self,10,74,1074
4297,Bonferroni,0,10,0.625 , simes,self,10,74,1074
4298,BH,0,2,0.166667 , hypergeometric.ga,comp,10,74,1074
4299,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,74,1074
4300, BH , 0,3,0.1875 , simes,self,10,75,1075
4301,Bonferroni,0,3,0.1875 , simes,self,10,75,1075
4302,BH,0,0,0 , hypergeometric.ga,comp,10,75,1075
4303,Bonferroni,0,0,0 , hypergeometric.ga,comp,10,75,1075
4304, BH , 0,16,1 , simes,self,10,76,1076
4305,Bonferroni,0,15,0.9375 , simes,self,10,76,1076
4306,BH,0,2,0.166667 , hypergeometric.ga,comp,10,76,1076
4307,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,76,1076
4308, BH , 0,16,1 , simes,self,10,77,1077
4309,Bonferroni,0,11,0.6875 , simes,self,10,77,1077
4310,BH,0,2,0.166667 , hypergeometric.ga,comp,10,77,1077
4311,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,77,1077
4312, BH , 0.133333,15,0.8125 , simes,self,10,78,1078
4313,Bonferroni,0,8,0.5 , simes,self,10,78,1078
4314,BH,0,2,0.166667 , hypergeometric.ga,comp,10,78,1078
4315,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,78,1078
4316, BH , 0,16,1 , simes,self,10,79,1079
4317,Bonferroni,0,15,0.9375 , simes,self,10,79,1079
4318,BH,0,2,0.166667 , hypergeometric.ga,comp,10,79,1079
4319,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,79,1079
4320, BH , 0.117647,17,0.9375 , simes,self,10,80,1080
4321,Bonferroni,0,9,0.5625 , simes,self,10,80,1080
4322,BH,0,2,0.166667 , hypergeometric.ga,comp,10,80,1080
4323,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,80,1080
4324, BH , 0.3,20,0.875 , simes,self,10,81,1081
4325,Bonferroni,0.230769,13,0.625 , simes,self,10,81,1081
4326,BH,0,2,0.166667 , hypergeometric.ga,comp,10,81,1081
4327,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,81,1081
4328, BH , 0,15,0.9375 , simes,self,10,82,1082
4329,Bonferroni,0,9,0.5625 , simes,self,10,82,1082
4330,BH,0,2,0.166667 , hypergeometric.ga,comp,10,82,1082
4331,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,82,1082
4332, BH , 0,13,0.8125 , simes,self,10,83,1083
4333,Bonferroni,0,8,0.5 , simes,self,10,83,1083
4334,BH,0,2,0.166667 , hypergeometric.ga,comp,10,83,1083
4335,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,83,1083
4336, BH , 0,12,0.75 , simes,self,10,84,1084
4337,Bonferroni,0,9,0.5625 , simes,self,10,84,1084
4338,BH,0,2,0.166667 , hypergeometric.ga,comp,10,84,1084
4339,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,84,1084
4340, BH , 0.25,20,0.9375 , simes,self,10,85,1085
4341,Bonferroni,0.133333,15,0.8125 , simes,self,10,85,1085
4342,BH,0,2,0.166667 , hypergeometric.ga,comp,10,85,1085
4343,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,85,1085
4344, BH , 0.25,20,0.9375 , simes,self,10,86,1086
4345,Bonferroni,0,15,0.9375 , simes,self,10,86,1086
4346,BH,0,2,0.166667 , hypergeometric.ga,comp,10,86,1086
4347,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,86,1086
4348, BH , 0,16,1 , simes,self,10,87,1087
4349,Bonferroni,0,16,1 , simes,self,10,87,1087
4350,BH,0,2,0.166667 , hypergeometric.ga,comp,10,87,1087
4351,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,87,1087
4352, BH , 0.117647,17,0.9375 , simes,self,10,88,1088
4353,Bonferroni,0,7,0.4375 , simes,self,10,88,1088
4354,BH,0,2,0.166667 , hypergeometric.ga,comp,10,88,1088
4355,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,88,1088
4356, BH , 0.0666667,15,0.875 , simes,self,10,89,1089
4357,Bonferroni,0,13,0.8125 , simes,self,10,89,1089
4358,BH,0,2,0.166667 , hypergeometric.ga,comp,10,89,1089
4359,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,89,1089
4360, BH , 0,14,0.875 , simes,self,10,90,1090
4361,Bonferroni,0,7,0.4375 , simes,self,10,90,1090
4362,BH,0,2,0.166667 , hypergeometric.ga,comp,10,90,1090
4363,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,90,1090
4364, BH , 0.3,20,0.875 , simes,self,10,91,1091
4365,Bonferroni,0,12,0.75 , simes,self,10,91,1091
4366,BH,0,2,0.166667 , hypergeometric.ga,comp,10,91,1091
4367,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,91,1091
4368, BH , 0,14,0.875 , simes,self,10,92,1092
4369,Bonferroni,0,12,0.75 , simes,self,10,92,1092
4370,BH,0,2,0.166667 , hypergeometric.ga,comp,10,92,1092
4371,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,92,1092
4372, BH , 0,11,0.6875 , simes,self,10,93,1093
4373,Bonferroni,0,10,0.625 , simes,self,10,93,1093
4374,BH,0,2,0.166667 , hypergeometric.ga,comp,10,93,1093
4375,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,93,1093
4376, BH , 0.285714,7,0.3125 , simes,self,10,94,1094
4377,Bonferroni,0,4,0.25 , simes,self,10,94,1094
4378,BH,0,0,0 , hypergeometric.ga,comp,10,94,1094
4379,Bonferroni,0,0,0 , hypergeometric.ga,comp,10,94,1094
4380, BH , 0.133333,15,0.8125 , simes,self,10,95,1095
4381,Bonferroni,0,13,0.8125 , simes,self,10,95,1095
4382,BH,0,2,0.166667 , hypergeometric.ga,comp,10,95,1095
4383,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,95,1095
4384, BH , 0,16,1 , simes,self,10,96,1096
4385,Bonferroni,0,15,0.9375 , simes,self,10,96,1096
4386,BH,0,2,0.166667 , hypergeometric.ga,comp,10,96,1096
4387,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,96,1096
4388, BH , 0.117647,17,0.9375 , simes,self,10,97,1097
4389,Bonferroni,0,14,0.875 , simes,self,10,97,1097
4390,BH,0,2,0.166667 , hypergeometric.ga,comp,10,97,1097
4391,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,97,1097
4392, BH , 0.25,20,0.9375 , simes,self,10,98,1098
4393,Bonferroni,0.0714286,14,0.8125 , simes,self,10,98,1098
4394,BH,0,2,0.166667 , hypergeometric.ga,comp,10,98,1098
4395,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,98,1098
4396, BH , 0,10,0.625 , simes,self,10,99,1099
4397,Bonferroni,0,5,0.3125 , simes,self,10,99,1099
4398,BH,0,2,0.166667 , hypergeometric.ga,comp,10,99,1099
4399,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,10,99,1099
4400, BH , 0,15,0.9375 , simes,self,11,0,1100
4401,Bonferroni,0,13,0.8125 , simes,self,11,0,1100
4402,BH,0,2,0.166667 , hypergeometric.ga,comp,11,0,1100
4403,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,0,1100
4404, BH , 0.210526,19,0.9375 , simes,self,11,1,1101
4405,Bonferroni,0,9,0.5625 , simes,self,11,1,1101
4406,BH,0,2,0.166667 , hypergeometric.ga,comp,11,1,1101
4407,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,1,1101
4408, BH , 0.2,20,1 , simes,self,11,2,1102
4409,Bonferroni,0,12,0.75 , simes,self,11,2,1102
4410,BH,0,2,0.166667 , hypergeometric.ga,comp,11,2,1102
4411,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,2,1102
4412, BH , 0.272727,22,1 , simes,self,11,3,1103
4413,Bonferroni,0,13,0.8125 , simes,self,11,3,1103
4414,BH,0,2,0.166667 , hypergeometric.ga,comp,11,3,1103
4415,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,3,1103
4416, BH , 0.277778,18,0.8125 , simes,self,11,4,1104
4417,Bonferroni,0,11,0.6875 , simes,self,11,4,1104
4418,BH,0,2,0.166667 , hypergeometric.ga,comp,11,4,1104
4419,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,4,1104
4420, BH , 0,15,0.9375 , simes,self,11,5,1105
4421,Bonferroni,0,13,0.8125 , simes,self,11,5,1105
4422,BH,0,2,0.166667 , hypergeometric.ga,comp,11,5,1105
4423,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,5,1105
4424, BH , 0,12,0.75 , simes,self,11,6,1106
4425,Bonferroni,0,10,0.625 , simes,self,11,6,1106
4426,BH,0,2,0.166667 , hypergeometric.ga,comp,11,6,1106
4427,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,6,1106
4428, BH , 0.133333,15,0.8125 , simes,self,11,7,1107
4429,Bonferroni,0.111111,9,0.5 , simes,self,11,7,1107
4430,BH,0,2,0.166667 , hypergeometric.ga,comp,11,7,1107
4431,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,7,1107
4432, BH , 0.153846,13,0.6875 , simes,self,11,8,1108
4433,Bonferroni,0,9,0.5625 , simes,self,11,8,1108
4434,BH,0,2,0.166667 , hypergeometric.ga,comp,11,8,1108
4435,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,8,1108
4436, BH , 0.111111,18,1 , simes,self,11,9,1109
4437,Bonferroni,0,13,0.8125 , simes,self,11,9,1109
4438,BH,0,2,0.166667 , hypergeometric.ga,comp,11,9,1109
4439,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,9,1109
4440, BH , 0,14,0.875 , simes,self,11,10,1110
4441,Bonferroni,0,14,0.875 , simes,self,11,10,1110
4442,BH,0,2,0.166667 , hypergeometric.ga,comp,11,10,1110
4443,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,10,1110
4444, BH , 0,13,0.8125 , simes,self,11,11,1111
4445,Bonferroni,0,11,0.6875 , simes,self,11,11,1111
4446,BH,0,2,0.166667 , hypergeometric.ga,comp,11,11,1111
4447,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,11,1111
4448, BH , 0,16,1 , simes,self,11,12,1112
4449,Bonferroni,0,13,0.8125 , simes,self,11,12,1112
4450,BH,0,2,0.166667 , hypergeometric.ga,comp,11,12,1112
4451,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,12,1112
4452, BH , 0.0909091,11,0.625 , simes,self,11,13,1113
4453,Bonferroni,0,8,0.5 , simes,self,11,13,1113
4454,BH,0,2,0.166667 , hypergeometric.ga,comp,11,13,1113
4455,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,13,1113
4456, BH , 0,16,1 , simes,self,11,14,1114
4457,Bonferroni,0,13,0.8125 , simes,self,11,14,1114
4458,BH,0,2,0.166667 , hypergeometric.ga,comp,11,14,1114
4459,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,14,1114
4460, BH , 0,9,0.5625 , simes,self,11,15,1115
4461,Bonferroni,0,7,0.4375 , simes,self,11,15,1115
4462,BH,0,2,0.166667 , hypergeometric.ga,comp,11,15,1115
4463,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,15,1115
4464, BH , 0,16,1 , simes,self,11,16,1116
4465,Bonferroni,0,15,0.9375 , simes,self,11,16,1116
4466,BH,0,2,0.166667 , hypergeometric.ga,comp,11,16,1116
4467,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,16,1116
4468, BH , 0,16,1 , simes,self,11,17,1117
4469,Bonferroni,0,10,0.625 , simes,self,11,17,1117
4470,BH,0,2,0.166667 , hypergeometric.ga,comp,11,17,1117
4471,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,17,1117
4472, BH , 0,11,0.6875 , simes,self,11,18,1118
4473,Bonferroni,0,10,0.625 , simes,self,11,18,1118
4474,BH,0,2,0.166667 , hypergeometric.ga,comp,11,18,1118
4475,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,18,1118
4476, BH , 0,4,0.25 , simes,self,11,19,1119
4477,Bonferroni,0,4,0.25 , simes,self,11,19,1119
4478,BH,0,1,0.0833333 , hypergeometric.ga,comp,11,19,1119
4479,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,11,19,1119
4480, BH , 0.0588235,17,1 , simes,self,11,20,1120
4481,Bonferroni,0,13,0.8125 , simes,self,11,20,1120
4482,BH,0,2,0.166667 , hypergeometric.ga,comp,11,20,1120
4483,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,20,1120
4484, BH , 0.407407,27,1 , simes,self,11,21,1121
4485,Bonferroni,0.0625,16,0.9375 , simes,self,11,21,1121
4486,BH,0,2,0.166667 , hypergeometric.ga,comp,11,21,1121
4487,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,21,1121
4488, BH , 0,12,0.75 , simes,self,11,22,1122
4489,Bonferroni,0,7,0.4375 , simes,self,11,22,1122
4490,BH,0,2,0.166667 , hypergeometric.ga,comp,11,22,1122
4491,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,22,1122
4492, BH , 0,16,1 , simes,self,11,23,1123
4493,Bonferroni,0,14,0.875 , simes,self,11,23,1123
4494,BH,0,2,0.166667 , hypergeometric.ga,comp,11,23,1123
4495,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,23,1123
4496, BH , 0.176471,17,0.875 , simes,self,11,24,1124
4497,Bonferroni,0.153846,13,0.6875 , simes,self,11,24,1124
4498,BH,0,2,0.166667 , hypergeometric.ga,comp,11,24,1124
4499,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,24,1124
4500, BH , 0.2,20,1 , simes,self,11,25,1125
4501,Bonferroni,0,16,1 , simes,self,11,25,1125
4502,BH,0,2,0.166667 , hypergeometric.ga,comp,11,25,1125
4503,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,25,1125
4504, BH , 0,16,1 , simes,self,11,26,1126
4505,Bonferroni,0,16,1 , simes,self,11,26,1126
4506,BH,0,2,0.166667 , hypergeometric.ga,comp,11,26,1126
4507,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,26,1126
4508, BH , 0,11,0.6875 , simes,self,11,27,1127
4509,Bonferroni,0,6,0.375 , simes,self,11,27,1127
4510,BH,0,2,0.166667 , hypergeometric.ga,comp,11,27,1127
4511,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,27,1127
4512, BH , 0.157895,19,1 , simes,self,11,28,1128
4513,Bonferroni,0,12,0.75 , simes,self,11,28,1128
4514,BH,0,2,0.166667 , hypergeometric.ga,comp,11,28,1128
4515,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,28,1128
4516, BH , 0.0625,16,0.9375 , simes,self,11,29,1129
4517,Bonferroni,0,13,0.8125 , simes,self,11,29,1129
4518,BH,0,2,0.166667 , hypergeometric.ga,comp,11,29,1129
4519,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,29,1129
4520, BH , 0,16,1 , simes,self,11,30,1130
4521,Bonferroni,0,16,1 , simes,self,11,30,1130
4522,BH,0,2,0.166667 , hypergeometric.ga,comp,11,30,1130
4523,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,30,1130
4524, BH , 0.157895,19,1 , simes,self,11,31,1131
4525,Bonferroni,0,13,0.8125 , simes,self,11,31,1131
4526,BH,0,2,0.166667 , hypergeometric.ga,comp,11,31,1131
4527,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,31,1131
4528, BH , 0,15,0.9375 , simes,self,11,32,1132
4529,Bonferroni,0,13,0.8125 , simes,self,11,32,1132
4530,BH,0,2,0.166667 , hypergeometric.ga,comp,11,32,1132
4531,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,32,1132
4532, BH , 0.0588235,17,1 , simes,self,11,33,1133
4533,Bonferroni,0,16,1 , simes,self,11,33,1133
4534,BH,0,2,0.166667 , hypergeometric.ga,comp,11,33,1133
4535,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,33,1133
4536, BH , 0,14,0.875 , simes,self,11,34,1134
4537,Bonferroni,0,11,0.6875 , simes,self,11,34,1134
4538,BH,0,2,0.166667 , hypergeometric.ga,comp,11,34,1134
4539,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,34,1134
4540, BH , 0.111111,18,1 , simes,self,11,35,1135
4541,Bonferroni,0,13,0.8125 , simes,self,11,35,1135
4542,BH,0,2,0.166667 , hypergeometric.ga,comp,11,35,1135
4543,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,35,1135
4544, BH , 0.0588235,17,1 , simes,self,11,36,1136
4545,Bonferroni,0,16,1 , simes,self,11,36,1136
4546,BH,0,2,0.166667 , hypergeometric.ga,comp,11,36,1136
4547,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,36,1136
4548, BH , 0,14,0.875 , simes,self,11,37,1137
4549,Bonferroni,0,11,0.6875 , simes,self,11,37,1137
4550,BH,0,2,0.166667 , hypergeometric.ga,comp,11,37,1137
4551,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,11,37,1137
4552, BH , 0.111111,18,1 , simes,self,11,38,1138
4553,Bonferroni,0,16,1 , simes,self,11,38,1138
4554,BH,0,2,0.166667 , hypergeometric.ga,comp,11,38,1138
